0,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
1,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
2,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
3,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
4,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
5,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
6,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
7,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
8,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
9,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
10,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
11,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
12,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
13,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
14,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
15,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
16,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
17,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
18,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
19,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
20,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
21,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
22,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
23,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
24,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
25,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
26,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
27,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
28,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
29,-53,144,-109,41,159.3869844560481,56,103,61.46778333380981
30,-52,144,-109,42,158.92788496758592,57,102,60.80274793554818
31,-49,144,-109,43,158.4716029498293,60,101,59.28740043508163
32,-47,144,-108,44,157.8342615569638,61,100,58.61703451417405
33,-44,145,-107,47,156.28700653854642,63,98,57.264994095492916
34,-41,145,-107,48,155.83968458017517,66,97,55.768359169346056
35,-39,145,-106,49,155.19118883249348,67,96,55.088381774933886
36,-37,146,-105,51,154.094084986555,68,95,54.40552086471004
37,-34,146,-104,53,152.99649805956707,70,93,53.031860172105006
38,-32,146,-104,54,152.56085913769832,72,92,51.95315739472267
39,-30,146,-103,55,151.89923323386185,73,91,51.26368788766131
40,-29,147,-103,56,151.46812967385023,74,91,50.88264139707602
41,-26,147,-102,58,150.37682993012544,76,89,49.505097369511944
42,-25,147,-101,58,150.13366089402126,76,89,49.505097369511944
43,-22,147,-100,60,149.0368169925774,78,87,48.12231564678913
44,-19,147,-99,62,147.94319358195528,80,85,46.73588443832634
45,-17,147,-99,63,147.52937543285395,82,84,45.69045302422564
46,-15,147,-98,64,146.85356929080396,83,83,45.0001731700202
47,-12,147,-97,66,145.76870550938645,85,81,43.61981378466591
48,-10,147,-96,67,145.0887281149743,86,80,42.93013455104021
49,-5,147,-93,70,143.0322065121454,88,77,41.1860836583206
50,-4,147,-93,71,142.64095567307385,89,76,40.49524897052845
51,-1,147,-92,73,141.56930890994872,91,74,39.11770494296437
52,2,147,-90,75,140.1949684071145,92,72,38.04718894531772
53,4,147,-89,76,139.50544370955234,93,71,37.35973700700693
54,6,147,-88,77,138.8146090217602,94,70,36.674490800637
55,8,146,-87,78,138.12266198682954,95,68,35.59482547533036
56,11,146,-86,80,137.07055812904056,97,66,34.23198717069434
57,13,146,-84,81,136.04215019448196,97,65,33.82629192878782
58,14,146,-84,82,135.69079936426604,98,64,33.14712338927684
59,15,146,-83,82,135.34776374341433,98,64,33.14712338927684
60,16,146,-83,83,135.0005195100606,99,63,32.47131724722682
61,16,146,-83,83,135.0005195100606,99,63,32.47131724722682
62,16,146,-83,83,135.0005195100606,99,63,32.47131724722682
63,16,146,-83,83,135.0005195100606,99,63,32.47131724722682
64,16,146,-83,83,135.0005195100606,99,63,32.47131724722682
65,16,146,-83,83,135.0005195100606,99,63,32.47131724722682
66,16,146,-83,83,135.0005195100606,99,63,32.47131724722682
67,16,146,-83,83,135.0005195100606,99,63,32.47131724722682
68,16,146,-83,83,135.0005195100606,99,63,32.47131724722682
69,17,146,-82,84,134.31023965585516,99,62,32.057499098125504
70,19,146,-81,85,133.6201601247063,100,61,31.383311825866343
71,21,146,-79,86,132.57123683817593,100,60,30.96387568750339
72,23,146,-78,87,131.87837703329166,101,59,30.29181266950893
73,26,146,-76,89,130.49559531056886,102,57,29.197598404492215
74,29,145,-74,90,129.4283002630389,103,55,28.101459446218957
75,32,145,-72,92,128.0475352853581,104,53,27.004194620513708
76,34,145,-71,93,127.36008334704732,105,52,26.346467444338174
77,37,145,-69,95,125.9919811013071,106,50,25.253260574369772
78,39,145,-67,96,124.9123109051469,106,49,24.809503847587308
79,42,145,-65,97,123.82663826882822,107,48,24.161008099905626
80,44,145,-63,98,122.73569858458788,107,47,23.713686141534367
81,47,145,-61,100,121.38365816590672,108,45,22.619951994317535
82,48,145,-60,100,120.96422202754377,108,45,22.619951994317535
83,51,145,-58,102,119.62420908999574,109,43,21.52908973025149
84,53,144,-56,103,118.53290934627098,109,41,20.61370822403267
85,55,143,-55,103,118.10180578625936,110,40,19.983183421343536
86,56,143,-54,104,117.44017988242288,110,39,19.521805399885235
87,58,143,-53,105,116.783354208797,111,38,18.898319639926033
