0,-1,168,-97,65,146,97,66,34
1,-1,168,-97,65,146,97,66,34
2,-1,168,-97,65,146,97,66,34
3,-1,168,-97,65,146,97,66,34
4,-1,168,-97,65,146,97,66,34
5,-1,168,-97,65,146,97,66,34
6,-1,168,-97,65,146,97,66,34
7,-1,168,-97,65,146,97,66,34
8,-1,168,-97,65,146,97,66,34
9,-1,168,-97,65,146,97,66,34
10,-1,168,-97,65,146,97,66,34
11,-1,168,-97,65,146,97,66,34
12,-1,168,-97,65,146,97,66,34
13,-1,168,-97,65,146,97,66,34
14,-1,168,-97,65,146,97,66,34
15,-1,168,-97,65,146,97,66,34
16,-1,168,-97,65,146,97,66,34
17,-1,168,-97,65,146,97,66,34
18,-1,168,-97,65,146,97,66,34
19,-1,168,-97,65,146,97,66,34
20,-1,168,-97,65,146,97,66,34
21,-1,168,-97,65,146,97,66,34
22,-1,168,-97,65,146,97,66,34
23,-1,168,-97,65,146,97,66,34
24,-1,168,-97,65,146,97,66,34
25,-1,168,-97,65,146,97,66,34
26,-1,168,-97,65,146,97,66,34
27,-1,168,-97,65,146,97,66,34
28,-1,168,-97,65,146,97,66,34
29,-1,169,-97,66,145,96,67,34
30,1,169,-96,67,145,97,66,34
31,3,170,-95,68,144,97,65,33
32,5,170,-94,70,143,98,64,33
33,7,170,-93,71,142,99,63,32
34,9,170,-92,72,141,99,62,32
35,11,170,-91,73,141,100,61,31
36,13,170,-90,74,140,101,60,30
37,14,170,-90,75,140,101,59,30
38,16,170,-89,76,139,102,58,29
39,18,169,-88,77,138,103,56,28
40,19,169,-88,77,138,103,56,28
41,21,169,-87,78,138,103,55,28
42,23,168,-86,79,137,104,53,27
43,24,168,-86,80,137,105,52,26
44,27,167,-85,81,136,106,50,25
45,28,167,-84,81,136,106,50,25
46,30,166,-83,82,135,107,48,24
47,31,166,-83,83,135,107,47,23
48,32,166,-82,83,134,107,47,23
49,34,165,-81,84,133,108,45,22
50,35,165,-81,85,133,108,44,22
51,36,165,-80,85,133,108,44,22
52,38,165,-79,86,132,109,43,21
53,40,165,-78,87,131,109,42,21
54,41,165,-77,88,131,109,42,21
55,43,164,-76,89,130,110,40,19
56,44,164,-76,89,130,110,39,19
57,45,164,-75,90,129,110,39,19
58,47,164,-74,91,129,111,38,18
59,48,163,-73,91,128,111,37,18
60,49,163,-73,92,128,111,36,17
61,51,163,-71,93,127,111,36,17
62,52,163,-71,93,127,112,35,17
63,53,162,-70,94,126,112,34,16
64,54,162,-70,94,126,112,34,16
65,55,162,-69,95,125,112,33,16
66,55,162,-69,95,125,112,33,16
67,55,162,-69,95,125,112,33,16
68,55,162,-69,95,125,112,33,16
69,55,162,-69,95,125,112,33,16
70,55,162,-69,95,125,112,33,16
71,50,162,-72,92,128,112,35,17
72,45,163,-75,90,129,111,38,18
73,40,164,-78,87,131,109,41,20
74,36,165,-80,85,133,108,44,22
75,33,165,-82,83,134,108,45,22
76,30,165,-84,82,135,107,47,23
77,27,166,-85,80,136,106,49,24
78,24,166,-87,79,137,105,51,25
79,20,167,-88,77,138,104,54,27
80,18,168,-89,76,139,103,56,28
81,15,168,-90,74,140,102,57,29
82,11,169,-92,73,141,100,60,30
83,9,169,-93,71,142,100,61,31
84,6,169,-94,70,143,99,63,32
85,3,170,-95,68,144,97,65,33
86,0,170,-96,67,145,96,67,34
87,-2,170,-97,66,145,95,68,35
88,-4,170,-98,65,146,94,69,36
89,-6,170,-98,63,147,94,70,36
90,-9,170,-99,62,147,92,72,38
91,-11,170,-100,61,148,91,73,38
92,-13,170,-101,60,149,90,74,39
93,-15,170,-101,59,149,90,75,39
94,-17,170,-102,57,150,89,76,40
95,-19,170,-103,56,151,88,78,41
96,-22,169,-104,54,152,86,79,42
97,-26,167,-106,51,154,85,80,43
98,-28,166,-106,49,155,84,81,43
99,-29,166,-107,48,155,84,82,44
100,-29,166,-107,48,155,84,82,44
101,-29,166,-107,48,155,84,82,44
102,-29,166,-107,48,155,84,82,44
103,-29,166,-107,48,155,84,82,44
104,-31,166,-107,47,156,83,83,45
105,-36,166,-108,45,157,80,86,47
106,-39,166,-109,43,158,78,87,48
107,-42,165,-110,41,159,76,89,49
108,-46,163,-111,38,161,75,90,50
109,-50,162,-112,35,162,72,92,51
110,-53,161,-112,33,163,71,93,52
111,-56,159,-113,30,165,69,94,53
112,-59,158,-114,28,166,67,96,55
113,-62,157,-114,26,167,66,97,55
114,-64,155,-115,23,168,65,97,56
115,-66,154,-115,22,169,64,98,56
116,-70,152,-116,19,170,61,100,58
117,-72,150,-116,16,172,60,100,59
118,-75,148,-116,13,173,58,102,60
119,-80,144,-117,8,176,55,103,61
120,-84,141,-117,4,178,52,105,63
121,-87,138,-117,0,180,50,106,64
122,-89,135,-117,-3,181,49,106,65
123,-93,130,-117,-9,184,46,107,66
124,-94,126,-116,-13,186,46,108,66
125,-95,124,-116,-15,187,45,108,67
126,-95,124,-116,-15,187,45,108,67
127,-95,124,-116,-15,187,45,108,67
128,-95,124,-116,-15,187,45,108,67
129,-95,124,-116,-15,187,45,108,67
130,-95,124,-116,-15,187,45,108,67
131,-99,119,-115,-21,190,42,109,68
132,-104,112,-113,-29,194,37,111,71
133,-108,105,-111,-36,197,33,112,73
134,-112,100,-110,-41,200,28,114,76
135,-113,98,-109,-43,201,27,114,76
136,-115,94,-107,-47,203,25,114,77
137,-116,92,-106,-49,204,23,115,78
138,-118,90,-106,-50,205,21,115,79
139,-118,88,-105,-52,206,20,115,80
140,-119,86,-104,-54,207,19,115,80
